entityName,variationId,count,firstTimestamp,lastTimestamp
Posts,100,15212,1218911504867,1590387952073
Posts,101,25,1218959242610,1238553652730
Posts,102,56989,1218977280350,1590782393440
Posts,103,76,1218988257937,1246159252477
Posts,104,238,1219049173393,1588603404700
Posts,105,5805,1219056773887,1590747546613
Posts,106,9521,1219061173973,1590472602057
Posts,107,179,1219069111430,1238980357640
Posts,108,236,1219082079467,1238883720227
Posts,109,20,1219094957643,1238673238697
Posts,110,24488,1219096690660,1590763080217
Posts,111,47,1219103506703,1237831403980
Posts,112,11,1219114658183,1390124000500
Posts,113,136,1219128368613,1422846446107
Posts,114,10157,1219164490800,1590755884623
Posts,115,133,1219172248900,1505885823787
Posts,116,8,1219190348710,1238002258003
Posts,117,34,1219337931263,1238582556320
Posts,118,59,1219404901550,1238457099977
Posts,119,173,1219409418640,1590512730843
Posts,120,2196,1219412924490,1590303633970
Posts,121,4,1219417196597,1237870223567
Posts,122,214,1219679758997,1590574649860
Posts,123,32294,1219695370227,1590639222783
Posts,124,748,1219754515757,1590407637273
Posts,125,13,1219922246223,1324916808363
Posts,126,145,1220259607783,1546869869947
Posts,127,169,1220295601760,1582369772300
Posts,128,26,1220360408963,1263114646777
Posts,129,1687,1220440459693,1533508517890
Posts,130,236,1220447208940,1565795714277
Posts,131,1259,1220543992073,1396737931730
Posts,132,13,1220588466517,1238274825293
Posts,133,30,1220627751997,1326292098810
Posts,134,2621,1220699270430,1590578469947
Posts,135,5649,1220902450057,1587957024013
Posts,136,48148,1220905155737,1590872413463
Posts,137,24168,1220905665620,1590268094800
Posts,138,9,1221121635327,1258528746007
Posts,139,37,1221168853470,1379979298583
Posts,140,213275,1221231884630,1590894767830
Posts,141,164891,1221329720187,1590894244183
Posts,142,154,1221474940820,1250504749680
Posts,143,31,1221478639410,1238440036497
Posts,144,31,1221478677600,1257436793623
Posts,145,8,1221479662660,1266157673260
Posts,146,955,1221481437253,1303790712943
Posts,147,873,1221482338763,1423068728073
Posts,148,223,1221483258833,1456482979020
Posts,149,25566,1221483704293,1590884426040
Posts,150,50,1221485341637,1392499060863
Posts,151,37,1221485902847,1380331860767
Posts,152,84,1221488150480,1261482066217
Posts,153,260,1221489961953,1279380288583
Posts,154,17,1221492379080,1277232203067
Posts,155,140,1221492892710,1290101908407
Posts,156,39,1221498660793,1281059283987
Posts,157,33,1221501389903,1420464646677
Posts,158,92,1221507221260,1241515644827
Posts,159,7,1221511796087,1254903643487
Posts,160,18,1221517696567,1274694917773
Posts,161,494,1221538143923,1468883327747
Posts,162,39,1221543316837,1352508407150
Posts,163,592,1221549676147,1503046484043
Posts,164,2247,1221564759070,1590673541527
Posts,165,102,1221567194447,1286329159250
Posts,166,28,1221568518683,1272713205363
Posts,167,3,1221569858087,1228768485643
Posts,168,11,1221590474670,1328196764147
Posts,169,132,1221611857467,1580298818403
Posts,170,7,1221613511660,1248110248940
Posts,171,2304,1221649228280,1590759295263
Posts,172,745,1221651559577,1561433917853
Posts,173,120,1221653854023,1549539400467
Posts,174,251,1221664151223,1294780377463
Posts,175,8,1221670122780,1237717916490
Posts,176,15,1221705103360,1244569938297
Posts,177,282,1221725045060,1583330139670
Posts,178,5,1221744923047,1252142387147
Posts,179,6,1221745830593,1237760070997
Posts,180,7,1221753167663,1237899849417
Posts,181,37,1221765788750,1307045327910
Posts,182,3,1221770061433,1235996560840
Posts,183,3,1221792937477,1233883030360
Posts,184,21,1221814008460,1387267241960
Posts,185,2,1222031442950,1234807433833
Posts,186,42,1222058801480,1287034234480
Posts,187,224,1222064785097,1304428225917
Posts,188,23,1222110836093,1356111803750
Posts,189,21,1222131186247,1243384519293
Posts,190,15,1222167268250,1238439281487
Posts,191,20,1222184562160,1449250348600
Posts,192,19,1222259858977,1293176859640
Posts,193,1251,1222544066990,1590546286153
Posts,194,311,1222748933817,1390954147983
Posts,195,2,1222796778160,1233255555933
Posts,196,41,1222859053360,1256228603393
Posts,197,8,1223040140137,1238792239360
Posts,198,3,1223206903050,1234946199000
Posts,199,55,1223307652617,1280165862967
Posts,200,118,1223326680557,1567101053313
Posts,201,90,1223745234473,1270191142350
Posts,202,59,1223929363343,1252343033657
Posts,203,5,1223957074207,1235347884760
Posts,204,3,1224087060463,1251259222360
Posts,205,6,1224164017143,1310163043023
Posts,206,530,1224165285073,1577431957237
Posts,207,7,1224230781610,1234855894797
Posts,208,28,1224730842287,1390417985287
Posts,209,1907,1224778291003,1589140476993
Posts,210,3,1225660153007,1273679257780
Posts,211,12,1225726299800,1251359171720
Posts,212,5,1225867658720,1230544802073
Posts,213,123,1225899654507,1316365226873
Posts,214,13,1225924892600,1236382516197
Posts,215,1,1225982974377,1225982974377
Posts,216,2,1226096759310,1228996269240
Posts,217,20,1226303702730,1376584203850
Posts,218,8,1226381953863,1247944690520
Posts,219,2,1226701917650,1227819523417
Posts,220,2,1226752114747,1254560795097
Posts,221,1,1226949488397,1226949488397
Posts,222,5,1227222271853,1272633065410
Posts,223,1,1227328012203,1227328012203
Posts,224,3,1228221284073,1323242151040
Posts,225,11,1228368665567,1279660119640
Posts,226,6,1228576971313,1279836255530
Posts,227,1,1228684546437,1228684546437
Posts,228,1,1229037013147,1229037013147
Posts,229,2,1230475720103,1240488363420
Posts,230,1,1230533939020,1230533939020
Posts,231,4,1231230325243,1234638872380
Posts,232,26,1231274041653,1294032282057
Posts,233,1,1231352833283,1231352833283
Posts,234,1,1232381818590,1232381818590
Posts,235,64,1232710143770,1394707026713
Posts,236,1,1232796988933,1232796988933
Posts,237,1,1232828754747,1232828754747
Posts,238,1,1233651079310,1233651079310
Posts,239,123,1233861101177,1522995380113
Posts,240,5,1234201637087,1254192932113
Posts,241,21,1234412591260,1285102326627
Posts,242,4,1234537760793,1246353568473
Posts,243,14,1235066034573,1282035939663
Posts,244,1,1236039100353,1236039100353
Posts,245,4,1237994021000,1256736109170
Posts,246,46,1239151493007,1300802284987
Posts,247,33,1239849184840,1381028993620
Posts,248,15,1240414166433,1335802104827
Posts,249,29,1240492508057,1299762988517
Posts,250,1,1241530524167,1241530524167
Posts,251,1,1241573902790,1241573902790
Posts,252,66,1241982195153,1288748232673
Posts,253,9,1242399652433,1394004058750
Posts,254,3,1242896020867,1284753405850
Posts,255,1,1245692710777,1245692710777
Posts,256,1,1245700744080,1245700744080
Posts,257,1,1246612582637,1246612582637
Posts,258,8,1247218017637,1289581749637
Posts,259,1642,1247240560230,1589458560887
Posts,260,57,1247323718483,1519741200677
Posts,261,4,1247681687510,1302933334343
Posts,262,2,1249589946760,1261988715163
Posts,263,29,1256294735410,1482734482710
Posts,264,1,1274007518090,1274007518090
Posts,265,1,1275344972373,1275344972373
Posts,266,62,1278088397450,1518789119660
Posts,267,677,1279776931060,1552063185073
Posts,268,35,1279779471803,1349102148407
Posts,269,83460,1279781159633,1590683318213
Posts,270,4,1279970521393,1297162238820
Posts,271,17912,1280721870050,1590851349440
Posts,272,116,1281032035003,1487801694533
Posts,273,112,1281845287747,1536408827073
Posts,274,2,1281845287747,1283408600907
Posts,275,537,1282725188503,1517438365587
Posts,276,202,1282849986857,1535028346623
Posts,277,2,1283408514607,1296836195880
Posts,278,37,1283408669457,1516728956740
Posts,279,1,1290530094427,1290530094427
Posts,280,1,1295384584133,1295384584133
Posts,281,482,1295486072800,1581682092607
Posts,282,1,1297528908370,1297528908370
Posts,283,10,1307305289963,1374767269760
Posts,284,2,1308873893793,1338786093530
Posts,285,3,1310094875437,1480946930787
Posts,286,2,1335610639537,1484982044193
Posts,287,9,1340292375040,1433436797447
Posts,288,7,1342439079910,1562735333310
Posts,289,4,1349663087447,1383373640067
Posts,290,52,1352205167557,1551004987253
Posts,291,4,1357214646783,1367469625273
Posts,292,74,1357567609647,1375719559970
Posts,293,7,1357723968387,1375700953193
Posts,294,5,1361950997300,1375699683667
Posts,295,20,1364827360003,1527391620690
Posts,296,1,1365654354067,1365654354067
Posts,297,2,1372134506240,1386822128103
Posts,298,3,1382548349200,1545047144037
Posts,299,5,1390192301393,1551000794503
Posts,300,3,1392059876597,1500331375040
Posts,301,2,1412004374807,1426097256883
Posts,302,1,1463865038767,1463865038767
Posts,303,3,1490141034257,1515508608057
Tags,1,16072,0,0
Tags,2,42457,0,0
Users,1,124659,1217455200000,1590892880193
Users,2,229707,1217506951287,1590892405887
Users,3,39069,1217532804057,1590839038480
Users,4,1541497,1217545151147,1590894608227
Users,5,84092,1217584913023,1590877872377
Users,6,121232,1217585114233,1590891992583
Users,7,76811,1217585351010,1590893641003
Users,8,2022488,1217585503703,1590894814660
Users,9,356545,1217585894520,1590892796000
Users,10,178927,1217588211897,1590836295727
Users,11,72882,1217648436787,1590831574340
Users,12,12478,1217650583953,1590859566213
Users,13,149314,1217918023627,1590894861367
Users,14,40902,1217934501077,1590887137230
Users,15,7310775,1218118277027,1590895141807
Users,16,123486,1218723792697,1590880327473
Users,17,273,1423017543930,1589088640087
Users,18,18,1440000472130,1576652600457
Votes,1,172223073,1217455200000,1578610800000
Votes,2,12089014,1222984800000,1578610800000
Votes,3,212753,1233010800000,1578610800000
Votes,4,135160,1233615600000,1578610800000
